X,Y,Z
-1545,5562,19042
-1551,5596,19042
-1499,5568,19024
-1505,5600,19015
-1457,5583,19043
-1462,5616,19043
-1412,5591,19034
-1416,5616,19006
-1367,5598,19025
-1371,5626,19006
-1322,5604,19016
-1326,5633,18997
-1279,5617,19036
-1284,5651,19035
-1233,5615,18998
-1236,5646,18989
-1191,5636,19036
-1195,5668,19036
-1145,5635,19008
-1149,5668,19009
-1102,5653,19046
-1106,5687,19046
-1057,5654,19028
-1059,5686,19019
-1011,5658,19019
-1015,5697,19039
-965,5656,18992
-969,5692,19001
-922,5667,19011
-926,5710,19039
-877,5672,19011
-879,5702,18993
-832,5677,19002
-836,5723,19049
-789,5695,19049
-790,5721,19022
-743,5688,19012
-744,5724,19012
-700,5711,19078
-700,5736,19040
-653,5695,19014
-654,5735,19032
-609,5711,19051
-609,5740,19032
-564,5709,19033
-565,5751,19061
-517,5703,19005
-519,5754,19061
-473,5710,19025
-472,5736,18997
-428,5701,18988
-428,5749,19035
-384,5723,19053
-383,5749,19025
-338,5721,19045
-337,5749,19016
-293,5719,19035
-292,5753,19035
-248,5717,19027
-246,5754,19036
-203,5720,19036
-201,5757,19046
-158,5719,19028
-156,5757,19047
-112,5715,19018
-110,5755,19037
-67,5720,19037
-65,5738,18981
-22,5720,19048
-19,5759,19057
23,5712,19020
26,5766,19086
68,5710,19020
71,5751,19049
113,5711,19030
116,5741,19021
158,5705,19021
162,5733,19003
203,5701,19022
207,5733,19012
247,5688,18984
253,5738,19041
293,5700,19041
298,5746,19079
337,5687,19014
342,5723,19024
382,5687,19024
388,5725,19043
427,5673,18996
434,5726,19061
472,5674,19015
478,5709,19015
516,5668,19016
524,5716,19062
561,5663,19015
567,5696,19017
606,5660,19025
612,5687,19008
650,5647,19007
659,5695,19055
697,5659,19074
703,5680,19027
740,5643,19046
747,5671,19028
785,5637,19046
792,5670,19047
828,5621,19018
836,5651,19009
872,5610,19010
881,5645,19019
919,5619,19076
927,5645,19048
959,5583,18983
969,5626,19011
1006,5590,19040
1015,5622,19030
1050,5582,19039
1059,5613,19040
1095,5574,19049
1102,5595,19013
1137,5558,19031
1146,5587,19022
1184,5563,19088
1189,5572,19004
1225,5538,19042
1235,5569,19033
1267,5519,19014
1279,5555,19023
1312,5512,19033
1323,5544,19034
1358,5514,19081
1365,5527,19015
1399,5491,19044
1409,5518,19025
1439,5465,18997
1450,5494,18988
1486,5469,19064
1498,5501,19054
1529,5452,19045
1540,5482,19045
1568,5425,18998
1585,5471,19055
1613,5418,19027
1625,5448,19018
1655,5400,19018
1666,5428,19000
1698,5387,19018
1712,5422,19038
1739,5370,19019
1750,5394,18991
1783,5359,19029
1797,5392,19039
1822,5335,19000
1837,5368,19011
1865,5321,19011
1883,5363,19049
1908,5307,19021
1925,5346,19049
1950,5292,19031
1963,5317,19002
1995,5282,19060
2008,5307,19031
2029,5247,18994
2047,5285,19023
2077,5243,19042
2091,5270,19033
2116,5220,19023
2133,5254,19043
2160,5209,19052
2171,5226,19005
2200,5186,19043
2213,5210,19015
2240,5167,19043
2254,5191,19016
2281,5147,19034
2295,5173,19026
2325,5136,19072
2336,5153,19026
2359,5101,19017
2375,5128,19008
2400,5083,19027
2414,5106,18998
2440,5064,19027
2461,5100,19055
2478,5037,19008
2492,5060,18990
2519,5020,19028
2536,5047,19018
2555,4991,19000
2583,5040,19076
2592,4988,19057
2603,5006,19010
2593,4989,19056
2111,5349,19030
2116,5242,18977
2155,5323,19011
2164,5233,19014
2197,5299,19003
2209,5220,19043
2249,5300,19079
2246,5190,19006
2281,5259,18995
2288,5175,19016
2327,5249,19033
2333,5164,19054
2370,5234,19052
2369,5134,19017
2407,5203,19015
2409,5113,19017
2451,5190,19044
2447,5087,18989
2487,5159,19006
2492,5077,19038
2527,5135,18997
2527,5046,19000
2576,5131,19063
2571,5031,19029
2614,5104,19045
2608,5004,19010
2652,5078,19036
2648,4983,19021
2685,5044,18989
2684,4955,18992
2729,5028,19019
2718,4924,18965
2768,5003,19009
2762,4909,18993
2812,4988,19047
2804,4891,19022
2848,4958,19019
2844,4870,19031
2888,4936,19029
2878,4839,19004
2917,4895,18964
2921,4822,19042
2956,4871,18974
2946,4776,18948
3002,4858,19021
2993,4767,19014
3040,4833,19022
3025,4732,18978
3077,4805,19012
3069,4717,19025
3120,4786,19052
3097,4677,18969
3149,4747,18995
3146,4670,19044
3191,4728,19024
3181,4640,19036
3228,4701,19024
3214,4609,19017
3266,4674,19034
3250,4582,19018
3296,4638,18996
3284,4551,18999
3342,4624,19054
3320,4523,18999
3372,4585,19007
3350,4488,18972
3404,4553,18989
3394,4472,19029
3447,4533,19027
3430,4443,19029
3491,4514,19074
3464,4413,19020
3513,4468,18999
3504,4391,19059
3552,4443,19028
3533,4355,19021
3590,4418,19047
3565,4323,19012
3610,4370,18963
3599,4293,19012
3651,4348,19001
3630,4260,19003
3694,4328,19048
3665,4231,19013
3720,4287,19012
3703,4205,19032
3753,4256,19011
3734,4172,19023
3786,4223,19003
3761,4134,18996
3821,4194,19012
3792,4101,18987
3849,4156,18985
3827,4073,19006
3884,4126,19004
3858,4040,18996
3920,4098,19023
3895,4013,19025
3953,4066,19024
3922,3976,19007
3981,4029,19005
3955,3945,19017
4021,4004,19043
3987,3913,19027
4045,3963,19016
4010,3872,18980
4094,3946,19100
4044,3842,18999
4108,3896,19016
4072,3806,18990
4148,3871,19063
4109,3779,19028
4173,3831,19035
4134,3740,19010
4201,3794,19026
4163,3706,19010
4225,3755,19008
4192,3671,19011
4250,3715,18980
4220,3635,19001
4282,3682,18999
4257,3607,19039
4311,3647,19000
4279,3566,19011
4352,3621,19057
4310,3534,19031
4370,3577,19010
4338,3498,19032
4403,3544,19029
4358,3456,19004
4425,3503,19011
4393,3426,19031
4459,3472,19039
4423,3392,19051
4480,3430,19012
4439,3347,19004
4505,3391,19002
4465,3310,19004
4530,3352,18993
4496,3277,19024
4563,3320,19032
4515,3235,18995
4585,3279,19013
4549,3203,19034
4620,3248,19051
4571,3163,19025
4628,3197,18976
4597,3127,19035
4656,3161,18995
4614,3083,18997
4678,3121,18986
4643,3048,19016
4718,3092,19052
4668,3010,19026
4734,3048,19015
4687,2969,19008
4769,3016,19062
4712,2932,19017
4777,2967,18996
4733,2892,19008
4803,2929,19005
4752,2850,18999
4822,2887,18997
4785,2817,19037
4856,2854,19045
4796,2770,18990
4872,2810,19017
4828,2737,19038
4892,2768,19008
4849,2696,19037
4906,2724,18980
4863,2652,19010
4937,2688,19017
4887,2614,19019
4956,2646,19008
4902,2571,19001
4978,2606,19018
4924,2531,19011
4996,2563,19009
4939,2488,18992
5021,2525,19028
4955,2446,18984
5031,2479,18991
4983,2409,19011
5047,2435,18982
4999,2366,19002
5078,2399,19029
5017,2325,19003
5090,2354,19001
5034,2283,19003
5104,2310,18982
5044,2238,18966
5127,2271,19012
5058,2195,18957
5133,2223,18964
5087,2158,19004
5160,2185,19002
5099,2114,18985
5175,2141,18993
5129,2078,19043
5186,2096,18974
5143,2034,19033
5204,2054,18975
5150,1989,19005
5229,2015,19013
5173,1949,19033
5243,1971,19013
5193,1908,19053
5261,1929,19023
5199,1862,19015
5276,1886,19023
5206,1817,18987
5278,1838,18976
5222,1774,18997
5282,1791,18938
5230,1729,18979
5309,1751,18986
5258,1690,19035
5311,1703,18939
5257,1643,18979
5342,1666,19015
5282,1604,19026
5353,1621,19005
5276,1555,18960
5371,1579,19024
5303,1515,19017
5388,1536,19044
5316,1472,19017
5385,1487,18997
5329,1428,19027
5397,1443,18997
5327,1381,18980
5409,1398,18997
5345,1339,19009
5421,1354,18997
5366,1297,19046
5431,1309,18997
5358,1249,18980
5437,1264,18988
5365,1204,18971
5454,1221,19017
5389,1163,19028
5456,1174,18989
5377,1114,18953
5462,1128,18980
5389,1071,18972
5471,1084,18980
5403,1027,18991
5479,1038,18980
5407,982,18972
5491,994,18999
5423,939,19011
5493,947,18981
5431,895,19011
5519,906,19047
5422,847,18954
5514,858,19009
5422,802,18934
5495,809,18914
5420,756,18906
5491,762,18876
5422,711,18886
5473,714,18791
5431,666,18905
5516,674,18932
5438,622,18915
5510,627,18895
5432,576,18878
5513,581,18885
5438,531,18887
5518,536,18886
5441,486,18878
5527,491,18904
5449,442,18897
5526,445,18896
5462,398,18935
5535,400,18914
5456,352,18907
5526,354,18868
5464,308,18926
5536,309,18895
5467,263,18925
5549,263,18943
5455,217,18878
5551,218,18943
5482,173,18973
5563,172,18981
5470,128,18926
5547,127,18915
5470,83,18926
5523,80,18830
5446,37,18842
5534,35,18868
5458,-8,18879
5531,-11,18859
5449,-52,18851
5533,-56,18869
5454,-97,18870
5540,-102,18897
5457,-143,18889
5535,-148,18887
5440,-187,18833
5528,-193,18869
5448,-232,18870
5526,-238,18869
5448,-277,18880
5556,-286,18981
5509,-326,19106
5597,-334,19143
5531,-373,19200
5599,-381,19161
5587,-423,19416
5601,-427,19179
5588,-470,19435
5585,-472,19132
5570,-514,19378
5607,-521,19226
5603,-564,19519
5616,-568,19283
5598,-610,19520
5630,-616,19349
5594,-657,19529
5641,-665,19406
5583,-702,19510
5625,-710,19367
5555,-745,19423
5664,-763,19536
5586,-797,19564
5660,-810,19536
5628,-850,19743
5654,-857,19546
5597,-893,19659
5602,-896,19384
5618,-944,19763
5594,-942,19383
5607,-989,19754
5659,-1001,19646
5719,-1058,20195
5652,-1048,19656
5854,-1133,20721
5630,-1092,19610
5601,-1134,19535
5620,-1186,19639
5349,-1173,18964
5842,-1284,20484
5316,-1212,18880
5617,-1283,19703
5312,-1257,18900
5536,-1313,19440
5284,-1296,18834
5397,-1327,18972
5280,-1342,18862
5372,-1367,18926
5276,-1387,18890
5354,-1410,18898
5265,-1431,18890
5327,-1450,18842
5249,-1473,18871
5323,-1496,18870
5239,-1517,18880
5314,-1541,18890
5218,-1558,18852
5296,-1584,18870
5207,-1602,18862
5289,-1629,18889
5186,-1642,18834
5276,-1673,18888
5182,-1688,18861
5253,-1713,18851
5177,-1734,18899
5241,-1757,18870
5158,-1775,18880
5232,-1803,18889
5145,-1818,18889
5213,-1844,18869
5134,-1862,18908
5198,-1887,18869
5114,-1903,18890
5180,-1930,18860
5102,-1947,18898
5175,-1977,18897
5093,-1992,18927
5168,-2023,18934
5076,-2033,18926
5157,-2067,18963
5052,-2071,18898
5126,-2103,18907
5032,-2112,18889
5114,-2148,18925
5017,-2155,18898
5098,-2192,18934
4999,-2196,18889
5079,-2233,18924
4988,-2240,18917
5051,-2270,18887
4962,-2278,18889
5029,-2310,18878
4926,-2311,18823
5015,-2354,18897
4926,-2361,18898
4989,-2393,18868
4906,-2401,18888
4975,-2436,18887
4886,-2441,18889
4962,-2481,18914
4858,-2478,18860
4933,-2518,18887
4840,-2519,18869
4906,-2555,18858
4832,-2566,18915
4897,-2602,18905
4809,-2604,18906
4867,-2638,18867
4792,-2646,18926
4848,-2680,18886
4768,-2685,18916
4838,-2727,18933
4750,-2727,18935
4819,-2768,18942
4731,-2768,18954
4794,-2807,18933
4725,-2817,19021
4771,-2847,18932
4705,-2858,19030
4760,-2893,18980
4689,-2901,19058
4755,-2944,19056
4667,-2942,19067
4727,-2981,19038
4640,-2978,19058
4703,-3020,19048
4612,-3014,19039
4679,-3060,19047
4585,-3050,19029
4650,-3095,19028
4556,-3085,19011
4627,-3135,19037
4531,-3124,19010
4602,-3175,19037
4506,-3162,19010
4574,-3211,19027
4473,-3194,18982
4554,-3253,19056
4460,-3240,19038
4527,-3290,19055
4433,-3277,19037
4495,-3324,19027
4410,-3316,19047
4472,-3364,19046
4389,-3357,19075
4446,-3402,19055
4346,-3381,19010
4414,-3436,19035
4321,-3419,19018
4386,-3473,19035
4300,-3461,19046
4367,-3516,19073
4270,-3495,19037
4327,-3543,19026
4241,-3530,19036
4306,-3586,19054
4222,-3574,19083
4272,-3617,19035
4183,-3600,19037
4243,-3652,19034
4155,-3635,19036
4215,-3689,19043
4120,-3665,19007
4186,-3725,19043
4088,-3697,18998
4150,-3754,19014
4067,-3740,19045
4125,-3795,19042
4037,-3774,19044
4091,-3825,19023
4006,-3807,19044
4072,-3871,19089
3974,-3838,19035
4029,-3893,19033
3943,-3873,19034
3996,-3925,19023
3908,-3901,19016
3966,-3961,19032
3880,-3937,19034
3933,-3993,19022
3850,-3971,19044
3909,-4034,19070
3819,-4005,19053
3879,-4068,19079
3781,-4031,19024
3846,-4101,19078
3753,-4067,19042
3804,-4124,19030
3709,-4086,18985
3771,-4156,19030
3691,-4135,19070
3731,-4180,19002
3647,-4154,19014
3699,-4214,19011
3611,-4181,18994
3671,-4251,19039
3589,-4225,19060
3640,-4286,19057
3548,-4247,19022
3595,-4304,19000
3516,-4279,19031
3569,-4345,19047
3479,-4305,19022
3524,-4363,19000
3447,-4339,19040
3494,-4399,19028
3405,-4358,18992
3462,-4433,19047
3376,-4395,19029
3428,-4464,19056
3344,-4428,19048
3396,-4497,19074
3314,-4463,19086
3360,-4526,19074
3270,-4480,19038
3323,-4554,19074
3230,-4503,19019
3279,-4572,19036
3198,-4536,19037
3248,-4609,19073
3173,-4580,19113
3206,-4628,19035
3120,-4584,19019
3167,-4653,19026
3087,-4616,19037
3130,-4681,19035
3052,-4644,19046
3089,-4702,19016
3009,-4663,19018
3053,-4732,19025
2974,-4693,19036
3016,-4760,19034
2936,-4717,19036
2978,-4786,19033
2898,-4743,19036
2941,-4814,19052
2856,-4760,19007
2902,-4837,19042
2820,-4789,19025
2863,-4862,19042
2782,-4815,19035
2816,-4873,18985
2744,-4838,19034
2785,-4910,19041
2708,-4868,19062
2748,-4939,19060
2664,-4882,19024
2700,-4949,19013
2627,-4908,19032
2664,-4979,19041
2591,-4937,19061
2625,-5002,19040
2542,-4942,18995
2581,-5018,19012
2508,-4975,19041
2542,-5042,19020
2482,-5025,19153
2503,-5069,19039
2421,-5003,18985
2463,-5090,19038
2386,-5037,19030
2418,-5105,19020
2345,-5057,19030
2376,-5123,19010
2304,-5075,19020
2340,-5154,19047
2261,-5091,19011
2296,-5170,19027
2223,-5117,19029
2253,-5188,19027
2182,-5136,19029
2213,-5209,19036
2138,-5149,19010
2170,-5226,19027
2099,-5175,19038
2127,-5244,19017
2057,-5191,19028
2086,-5265,19025
2013,-5204,19009
2042,-5280,19016
1972,-5223,19018
2001,-5300,19025
1929,-5239,19008
1957,-5315,19016
1883,-5245,18970
1919,-5345,19061
1845,-5274,19017
1876,-5361,19061
1804,-5292,19025
1830,-5367,19023
1759,-5303,19007
1787,-5385,19033
1716,-5317,18996
1741,-5392,19004
1678,-5347,19052
1696,-5403,18985
1634,-5359,19042
1656,-5429,19022
1587,-5360,18995
1607,-5425,18956
1545,-5379,19014
1569,-5463,19039
1502,-5395,19023
1524,-5472,19020
1460,-5413,19042
1480,-5486,19031
1417,-5427,19040
1437,-5502,19039
1373,-5437,19031
1389,-5502,18991
1329,-5449,19030
1347,-5523,19019
1285,-5464,19039
1303,-5536,19018
1241,-5474,19040
1259,-5553,19037
1198,-5490,19048
1215,-5571,19065
1151,-5488,19000
1170,-5580,19055
1108,-5506,19029
1125,-5589,19045
1063,-5510,19010
1081,-5602,19054
1020,-5527,19037
1035,-5607,19044
976,-5538,19037
989,-5610,19015
930,-5539,19008
945,-5630,19052
885,-5548,19008
900,-5639,19052
842,-5564,19035
855,-5648,19051
796,-5566,19016
808,-5648,19023
750,-5565,18987
762,-5649,19004
707,-5591,19043
717,-5662,19022
661,-5589,19014
671,-5672,19032
616,-5596,19015
626,-5682,19040
572,-5610,19042
582,-5697,19068
527,-5613,19032
535,-5698,19059
481,-5610,19003
489,-5703,19058
436,-5617,19013
444,-5710,19057
392,-5632,19040
397,-5696,18991
346,-5636,19040
352,-5715,19037
301,-5645,19058
305,-5711,19009
256,-5648,19057
260,-5729,19065
210,-5646,19038
214,-5727,19045
165,-5658,19065
168,-5739,19073
119,-5658,19056
121,-5724,19007
74,-5643,18999
75,-5740,19053
28,-5666,19064
29,-5737,19044
-17,-5672,19083
-17,-5740,19043
-63,-5665,19054
-63,-5738,19033
-108,-5660,19035
-109,-5748,19061
-154,-5671,19072
-156,-5754,19079
-200,-5668,19062
-201,-5735,19022
-245,-5657,19025
-248,-5744,19051
-290,-5661,19033
-294,-5744,19050
-336,-5659,19033
-340,-5735,19021
-381,-5661,19042
-386,-5739,19039
-427,-5653,19022
-432,-5735,19029
-472,-5654,19031
-478,-5733,19029
-519,-5661,19069
-525,-5742,19066
-563,-5650,19031
-571,-5728,19037
-609,-5652,19048
-617,-5732,19056
-655,-5649,19058
-664,-5734,19074
-701,-5651,19076
-710,-5725,19055
-744,-5627,19010
-755,-5713,19026
-790,-5625,19009
-801,-5708,19025
-837,-5632,19056
-846,-5702,19026
-881,-5624,19046
-894,-5710,19072
-927,-5623,19064
-939,-5697,19043
-971,-5611,19036
-986,-5700,19080
-1018,-5615,19073
-1031,-5689,19061
-1064,-5613,19091
-1077,-5682,19060
-1106,-5587,19025
-1120,-5662,19013
-1155,-5600,19100
-1171,-5681,19106
-1197,-5579,19052
-1213,-5658,19050
-1243,-5575,19071
-1259,-5650,19059
-1286,-5558,19032
-1303,-5637,19040
-1332,-5554,19051
-1352,-5641,19086
-1376,-5545,19050
-1397,-5632,19085
-1422,-5541,19069
-1443,-5623,19085
-1464,-5522,19040
-1485,-5601,19047
-1512,-5524,19087
-1529,-5589,19037
-1555,-5506,19058
-1576,-5584,19055
-1599,-5496,19058
-1620,-5571,19055
-1644,-5487,19067
-1664,-5557,19045
-1688,-5474,19066
-1709,-5546,19044
-1732,-5464,19065
-1756,-5540,19073
-1775,-5448,19056
-1800,-5527,19072
-1816,-5427,19027
-1844,-5512,19062
-1861,-5419,19046
-1883,-5484,19005
-1901,-5395,19007
-1931,-5481,19042
-1950,-5396,19063
-1976,-5470,19061
-1994,-5383,19062
-2019,-5451,19042
-2034,-5359,19024
-2065,-5445,19069
-2080,-5353,19062
-2109,-5430,19068
-2121,-5332,19043
-2157,-5425,19105
-2165,-5319,19051
-2194,-5391,19039
-2208,-5306,19061
-2238,-5378,19058
-2251,-5288,19050
-2275,-5347,19002
-2292,-5269,19040
-2325,-5346,19057
-2336,-5257,19059
-2370,-5334,19075
-2379,-5242,19069
-2409,-5309,19046
-2423,-5226,19077
-2457,-5301,19083
-2461,-5201,19048
-2501,-5286,19092
-2508,-5194,19085
-2543,-5268,19091
-2548,-5173,19075
-2584,-5247,19091
-2578,-5131,18991
-2621,-5216,19044
-2629,-5131,19065
-2664,-5199,19053
-2670,-5109,19056
-2708,-5183,19071
-2709,-5085,19036
-2743,-5151,19024
-2748,-5062,19026
-2776,-5116,18967
-2798,-5057,19091
-2787,-5040,18750
-2838,-5036,19091
-2761,-4902,18291
-2877,-5011,19071
-2724,-4748,17776
-2911,-4980,19034
-2641,-4520,16961
-2946,-4948,18995
-2612,-4392,16530
-2967,-4895,18873
-2626,-4337,16390
-2983,-4836,18722
-2665,-4324,16417
-3009,-4792,18637
-2689,-4286,16342
-2989,-4679,18262
-2731,-4278,16398
-2995,-4608,18064
-2762,-4253,16379
-2980,-4508,17745
-2793,-4228,16360
-2979,-4431,17520
-2821,-4198,16322
-2964,-4334,17210
-2860,-4184,16349
-2978,-4282,17089
-2890,-4158,16330
-3023,-4275,17154
-2922,-4134,16321
-3088,-4294,17331
-2953,-4108,16301
-3104,-4245,17218
-2991,-4093,16338
-3141,-4226,17237
-3019,-4064,16310
-3234,-4280,17574
-3049,-4036,16291
-3330,-4336,17920
-3088,-4023,16327
-3477,-4452,18538
-3109,-3985,16271
-3553,-4477,18753
-3145,-3966,16290
-3633,-4504,18997
-3219,-3994,16514
-3679,-4489,19053
-3369,-4113,17140
-3715,-4460,19043
-3638,-4370,18374
-3763,-4447,19108
-3782,-4470,18947
-3793,-4411,19080
-3845,-4473,19086
-3830,-4384,19089
-3880,-4442,19076
-3865,-4355,19088
-3914,-4411,19067
-3892,-4317,19050
-3953,-4386,19085
-3925,-4285,19041
-3987,-4353,19074
-3968,-4265,19078
-4020,-4321,19075
-4001,-4232,19068
-4056,-4291,19075
-4038,-4205,19086
-4094,-4264,19093
-4062,-4164,19039
-4128,-4233,19092
-4097,-4135,19048
-4152,-4192,19045
-4137,-4111,19085
-4193,-4167,19072
-4172,-4081,19084
-4222,-4130,19053
-4198,-4043,19056
-4252,-4095,19044
-4234,-4015,19075
-4295,-4073,19091
-4264,-3980,19065
-4320,-4033,19052
-4298,-3949,19074
-4355,-4002,19061
-4325,-3912,19045
-4387,-3969,19060
-4357,-3879,19055
-4416,-3933,19051
-4395,-3852,19082
-4454,-3904,19079
-4424,-3816,19073
-4471,-3858,19012
-4459,-3787,19090
-4516,-3835,19079
-4494,-3756,19109
-4551,-3804,19097
-4515,-3714,19071
-4573,-3762,19059
-4547,-3681,19080
-4610,-3733,19086
-4572,-3643,19061
-4647,-3703,19114
-4605,-3611,19080
-4673,-3664,19094
-4632,-3574,19070
-4698,-3625,19075
-4666,-3542,19088
-4721,-3584,19057
-4690,-3503,19069
-4752,-3550,19066
-4723,-3471,19087
-4790,-3520,19103
-4741,-3427,19050
-4810,-3477,19065
-4776,-3396,19077
-4845,-3445,19092
-4807,-3362,19096
-4878,-3411,19111
-4827,-3320,19068
-4891,-3364,19055
-4848,-3279,19039
-4916,-3325,19044
-4892,-3254,19113
-4953,-3294,19092
-4895,-3201,19020
-4973,-3252,19063
-4934,-3172,19076
-5009,-3221,19100
-4964,-3137,19094
-5018,-3171,19034
-4988,-3098,19084
-5052,-3138,19072
